Period 	 T100 	 T0 
240 	 3.740000 	 2.747000 
Point Number 	 Temperature 
 91 	 49.325318 
 92 	 49.689680 
 93 	 49.689680 
 94 	 49.273266 
 95 	 49.446772 
 96 	 49.238565 
 97 	 49.221215 
 98 	 49.221215 
 99 	 49.186513 
 100 	 49.134462 
 101 	 49.134462 
 102 	 49.498824 
 103 	 49.065059 
 104 	 49.412071 
 105 	 49.013007 
 106 	 49.030358 
 107 	 48.978306 
 108 	 49.342669 
 109 	 49.342669 
 110 	 49.325318 
 111 	 48.891553 
 112 	 49.203864 
 113 	 49.169163 
 114 	 49.255916 
 115 	 49.134462 
 116 	 48.770099 
 117 	 49.186513 
 118 	 49.030358 
 119 	 49.013007 
 120 	 48.700697 
 121 	 49.203864 
 122 	 48.648645 
 123 	 48.596593 
 124 	 48.596593 
 125 	 48.579243 
 126 	 48.527191 
 127 	 48.509840 
 128 	 48.822151 
 129 	 48.440438 
 130 	 48.700697 
 131 	 48.440438 
 132 	 48.388386 
 133 	 48.371036 
 134 	 48.318984 
 135 	 48.631295 
 136 	 48.440438 
 137 	 48.249582 
 138 	 48.284283 
 139 	 48.596593 
 140 	 48.232231 
 141 	 48.197530 
 142 	 48.509840 
 143 	 48.110777 
 144 	 48.544542 
 145 	 48.475139 
 146 	 48.405737 
 147 	 48.405737 
 148 	 48.006673 
 149 	 48.301633 
 150 	 47.971972 
 151 	 48.266932 
 152 	 47.937271 
 153 	 47.919921 
 154 	 48.197530 
 155 	 48.249582 
 156 	 47.833168 
 157 	 48.145478 
 158 	 47.815817 
 159 	 48.128128 
 160 	 47.729064 
 161 	 48.162829 
 162 	 47.746415 
 163 	 47.711714 
 164 	 48.232231 
 165 	 47.642311 
 166 	 47.954622 
 167 	 47.954622 
 168 	 48.076076 
 169 	 47.798466 
 170 	 47.503507 
 171 	 47.486156 
 172 	 47.850518 
 173 	 47.468805 
 174 	 47.781116 
 175 	 47.399403 
 176 	 47.659662 
 177 	 47.382052 
 178 	 47.347351 
 179 	 47.694363 
 180 	 47.277949 
 181 	 47.277949 
 182 	 47.260598 
 183 	 47.243248 
 184 	 47.225897 
 185 	 47.208547 
 186 	 47.173845 
 187 	 47.538208 
 188 	 47.139144 
 189 	 47.399403 
 190 	 47.052391 
 191 	 47.607610 
 192 	 47.052391 
 193 	 47.330001 
 194 	 46.982989 
 195 	 47.382052 
 196 	 46.948288 
 197 	 46.930937 
 198 	 47.295299 
 199 	 47.208547 
 200 	 46.826834 
 201 	 47.191196 
 202 	 46.792133 
 203 	 47.191196 
 204 	 47.156495 
 205 	 47.104443 
 206 	 47.087092 
 207 	 47.087092 
 208 	 46.653328 
 209 	 47.052391 
 210 	 46.618627 
 211 	 46.601276 
 212 	 46.583926 
 213 	 46.878885 
 214 	 46.497173 
 215 	 46.514523 
 216 	 46.479822 
 217 	 46.462472 
 218 	 46.809483 
 219 	 46.393069 
 220 	 46.393069 
 221 	 46.358368 
 222 	 46.688029 
 223 	 46.306316 
 224 	 46.323667 
 225 	 46.271615 
 226 	 46.254265 
 227 	 46.254265 
 228 	 46.514523 
 229 	 46.549224 
 230 	 46.583926 
 231 	 46.132810 
 232 	 46.132810 
 233 	 46.132810 
 234 	 46.080759 
 235 	 46.219563 
 236 	 46.358368 
 237 	 45.994006 
 238 	 45.994006 
 239 	 45.976655 
 240 	 45.941954 
 241 	 45.924603 
 242 	 46.341017 
 243 	 45.924603 
 244 	 46.219563 
 245 	 46.254265 
 246 	 45.855201 
 247 	 46.184862 
 248 	 45.785799 
 249 	 46.098109 
 250 	 45.716396 
 251 	 46.080759 
 252 	 46.063408 
 253 	 45.664345 
 254 	 45.681695 
 255 	 45.994006 
 256 	 45.629644 
 257 	 45.959305 
 258 	 45.594942 
 259 	 45.907253 
 260 	 45.542891 
 261 	 45.768448 
 262 	 45.490839 
 263 	 45.473488 
 264 	 45.837851 
 265 	 45.438787 
 266 	 45.733747 
 267 	 45.820500 
 268 	 45.664345 
 269 	 45.508190 
 270 	 45.317333 
 271 	 45.334684 
 272 	 45.282632 
 273 	 45.612293 
 274 	 45.213230 
 275 	 45.646994 
 276 	 45.213230 
 277 	 45.525540 
 278 	 45.161178 
 279 	 45.126477 
 280 	 45.126477 
 281 	 45.109126 
 282 	 45.091776 
 283 	 45.456138 
 284 	 45.005023 
 285 	 45.386735 
 286 	 45.022373 
 287 	 44.970322 
 288 	 44.970322 
 289 	 44.970322 
 290 	 44.970322 
 291 	 45.334684 
 292 	 45.265281 
 293 	 44.848868 
 294 	 44.831517 
 295 	 45.195879 
 296 	 44.814166 
 297 	 44.710063 
 298 	 44.762115 
 299 	 44.692712 
 300 	 44.710063 
 301 	 44.727413 
 302 	 44.675362 
 303 	 45.022373 
 304 	 44.640661 
 305 	 44.935620 
 306 	 44.588609 
 307 	 44.987672 
 308 	 44.588609 
 309 	 44.970322 
 310 	 44.779465 
 311 	 44.866218 
 312 	 44.779465 
 313 	 44.449804 
 314 	 44.467155 
 315 	 44.432454 
 316 	 44.744764 
 317 	 44.363051 
 318 	 44.727413 
 319 	 44.744764 
 320 	 44.900919 
 321 	 44.831517 
 322 	 44.293649 
 323 	 44.658011 
 324 	 44.588609 
 325 	 44.241597 
 326 	 44.224247 
 327 	 44.189546 
 328 	 44.519207 
 329 	 44.172195 
 330 	 44.571258 
 331 	 44.727413 
 332 	 44.120143 
 333 	 44.102793 
 334 	 44.068091 
 335 	 44.432454 
 336 	 44.016040 
 337 	 44.432454 
 338 	 44.553908 
 339 	 43.981339 
 340 	 44.311000 
 341 	 43.946637 
 342 	 43.929287 
 343 	 44.276298 
 344 	 43.859885 
 345 	 44.224247 
 346 	 43.877235 
 347 	 44.206896 
 348 	 43.842534 
 349 	 44.241597 
 350 	 43.773132 
 351 	 44.137494 
 352 	 43.773132 
 353 	 43.738431 
 354 	 43.738431 
 355 	 43.703729 
 356 	 43.669028 
 357 	 44.016040 
 358 	 43.651678 
 359 	 43.946637 
 360 	 43.929287 
 361 	 43.963988 
 362 	 43.946637 
 363 	 43.616976 
 364 	 44.033390 
 365 	 43.564925 
 366 	 43.512873 
 367 	 43.842534 
 368 	 43.859885 
 369 	 43.911936 
 370 	 43.807833 
 371 	 43.790482 
 372 	 43.790482 
 373 	 43.426120 
 374 	 43.807833 
 375 	 43.391419 
 376 	 43.374068 
 377 	 43.287316 
 378 	 43.304666 
 379 	 43.738431 
 380 	 43.269965 
 381 	 43.304666 
 382 	 43.235264 
 383 	 43.217913 
 384 	 43.235264 
 385 	 43.634327 
 386 	 43.217913 
 387 	 43.183212 
 388 	 43.530224 
 389 	 43.165861 
 390 	 43.131160 
 391 	 43.131160 
 392 	 43.408770 
 393 	 43.079109 
 394 	 43.113810 
 395 	 43.096459 
 396 	 43.061758 
 397 	 43.044407 
 398 	 43.426120 
 399 	 43.027057 
 400 	 43.061758 
 401 	 43.339367 
 402 	 43.287316 
 403 	 42.975005 
 404 	 42.957655 
 405 	 43.287316 
 406 	 42.957655 
 407 	 43.252614 
 408 	 42.888252 
 409 	 43.287316 
 410 	 43.183212 
 411 	 42.888252 
 412 	 43.408770 
 413 	 43.252614 
 414 	 42.836201 
 415 	 42.801499 
 416 	 43.217913 
 417 	 43.131160 
 418 	 42.766798 
 419 	 42.749448 
 420 	 43.183212 
 421 	 42.766798 
 422 	 43.009706 
 423 	 42.697396 
 424 	 42.697396 
 425 	 42.714747 
 426 	 42.662695 
 427 	 43.113810 
 428 	 42.662695 
 429 	 42.627994 
 430 	 42.627994 
 431 	 42.957655 
 432 	 42.627994 
 433 	 42.575942 
 434 	 42.957655 
 435 	 42.610643 
 436 	 42.975005 
 437 	 42.558591 
 438 	 42.697396 
 439 	 42.940304 
 440 	 42.541241 
 441 	 42.905603 
 442 	 42.489189 
 443 	 42.506540 
 444 	 42.801499 
 445 	 42.489189 
 446 	 42.818850 
 447 	 42.437137 
 448 	 42.801499 
 449 	 42.419787 
 450 	 42.801499 
 451 	 42.784149 
 452 	 42.437137 
 453 	 42.766798 
 454 	 42.385086 
 455 	 42.298333 
 456 	 42.367735 
 457 	 42.662695 
 458 	 42.350384 
 459 	 42.697396 
 460 	 42.315683 
 461 	 42.298333 
 462 	 42.315683 
 463 	 42.280982 
 464 	 42.280982 
 465 	 42.575942 
 466 	 42.246281 
 467 	 42.593293 
 468 	 42.263632 
 469 	 42.523890 
 470 	 42.506540 
 471 	 42.228930 
 472 	 42.211580 
 473 	 42.541241 
 474 	 42.176879 
 475 	 42.194229 
 476 	 42.159528 
 477 	 42.176879 
 478 	 42.593293 
 479 	 42.558591 
 480 	 42.541241 
 481 	 42.558591 
 482 	 42.124827 
 483 	 42.142178 
 484 	 42.385086 
 485 	 42.402436 
 486 	 42.090126 
 487 	 42.090126 
 488 	 42.471838 
 489 	 42.090126 
 490 	 42.437137 
 491 	 42.402436 
 492 	 42.072775 
 493 	 42.038074 
 494 	 42.454488 
 495 	 42.038074 
 496 	 42.419787 
 497 	 42.003373 
 498 	 42.367735 
 499 	 41.986022 
 500 	 42.350384 
 501 	 42.333034 
 502 	 42.402436 
 503 	 41.968672 
 504 	 42.385086 
 505 	 41.968672 
 506 	 42.350384 
 507 	 42.298333 
 508 	 41.951321 
 509 	 41.968672 
 510 	 41.968672 
 511 	 42.298333 
 512 	 42.280982 
 513 	 41.933971 
 514 	 42.176879 
 515 	 41.933971 
 516 	 41.899270 
 517 	 42.211580 
 518 	 41.899270 
 519 	 42.228930 
 520 	 41.899270 
 521 	 41.881919 
 522 	 41.899270 
 523 	 41.847218 
 524 	 41.881919 
 525 	 41.864568 
 526 	 42.194229 
 527 	 41.847218 
 528 	 42.246281 
 529 	 42.246281 
 530 	 42.228930 
 531 	 42.211580 
 532 	 41.829867 
 533 	 42.142178 
 534 	 41.829867 
 535 	 42.228930 
 536 	 42.228930 
 537 	 41.812517 
 538 	 42.159528 
 539 	 41.829867 
 540 	 41.795166 
 541 	 41.760465 
 542 	 41.812517 
 543 	 42.176879 
 544 	 41.812517 
 545 	 41.777816 
 546 	 42.159528 
 547 	 41.812517 
 548 	 41.795166 
 549 	 41.777816 
 550 	 42.072775 
 551 	 42.124827 
 552 	 41.795166 
 553 	 41.743114 
 554 	 42.055425 
 555 	 41.777816 
 556 	 42.142178 
 557 	 41.777816 
 558 	 41.777816 
 559 	 42.159528 
 560 	 41.673712 
 561 	 42.090126 
 562 	 42.142178 
 563 	 41.743114 
 564 	 41.777816 
 565 	 42.176879 
 566 	 41.743114 
 567 	 42.072775 
 568 	 41.743114 
 569 	 42.142178 
 570 	 41.760465 
 571 	 42.072775 
 572 	 42.107476 
 573 	 42.072775 
 574 	 42.090126 
 575 	 41.725764 
 576 	 42.176879 
 577 	 41.743114 
 578 	 41.708413 
 579 	 41.743114 
 580 	 42.055425 
 581 	 41.760465 
 582 	 41.725764 
 583 	 41.760465 
 584 	 42.090126 
 585 	 41.760465 
 586 	 42.072775 
 587 	 41.743114 
 588 	 42.090126 
 589 	 41.725764 
 590 	 42.072775 
 591 	 41.673712 
 592 	 42.090126 
 593 	 41.760465 
 594 	 42.107476 
 595 	 41.725764 
 596 	 42.072775 
 597 	 41.743114 
 598 	 42.107476 
 599 	 42.124827 
 600 	 41.743114 
 601 	 42.107476 
 602 	 41.760465 
 603 	 42.124827 
 604 	 41.760465 
 605 	 42.176879 
 606 	 41.760465 
 607 	 41.777816 
 608 	 41.795166 
 609 	 42.159528 
 610 	 41.777816 
 611 	 42.176879 
 612 	 41.760465 
 613 	 42.142178 
 614 	 42.090126 
 615 	 41.812517 
 616 	 42.124827 
 617 	 41.777816 
 618 	 42.194229 
 619 	 42.211580 
 620 	 41.812517 
 621 	 42.228930 
 622 	 41.829867 
 623 	 41.795166 
 624 	 41.829867 
 625 	 42.176879 
 626 	 41.847218 
 627 	 42.194229 
 628 	 42.211580 
 629 	 41.847218 
 630 	 42.246281 
 631 	 41.829867 
 632 	 41.829867 
 633 	 42.246281 
 634 	 42.228930 
 635 	 42.246281 
 636 	 41.864568 
 637 	 42.176879 
 638 	 42.176879 
 639 	 41.864568 
 640 	 42.280982 
 641 	 42.246281 
 642 	 42.194229 
 643 	 42.298333 
 644 	 41.899270 
 645 	 41.899270 
 646 	 42.280982 
 647 	 41.899270 
 648 	 41.933971 
 649 	 42.280982 
 650 	 42.333034 
 651 	 41.933971 
 652 	 42.315683 
 653 	 41.933971 
 654 	 42.246281 
 655 	 42.350384 
 656 	 41.933971 
 657 	 41.951321 
 658 	 42.003373 
 659 	 42.298333 
 660 	 42.280982 
 661 	 41.968672 
 662 	 41.968672 
 663 	 42.246281 
 664 	 42.367735 
 665 	 41.986022 
 666 	 42.298333 
 667 	 42.402436 
 668 	 42.038074 
 669 	 41.968672 
 670 	 42.020724 
 671 	 42.020724 
 672 	 42.020724 
 673 	 42.038074 
 674 	 42.367735 
 675 	 42.038074 
 676 	 42.055425 
 677 	 42.402436 
 678 	 42.055425 
 679 	 42.090126 
 680 	 42.090126 
 681 	 42.471838 
 682 	 42.090126 
 683 	 42.142178 
 684 	 42.419787 
 685 	 42.090126 
 686 	 42.124827 
 687 	 42.194229 
 688 	 42.523890 
 689 	 42.159528 
 690 	 42.489189 
 691 	 42.159528 
 692 	 42.194229 
 693 	 42.506540 
 694 	 42.176879 
 695 	 42.211580 
 696 	 42.627994 
 697 	 42.211580 
 698 	 42.558591 
 699 	 42.228930 
 700 	 42.627994 
 701 	 42.645344 
 702 	 42.280982 
 703 	 42.263632 
 704 	 42.280982 
 705 	 42.593293 
 706 	 42.732097 
 707 	 42.315683 
 708 	 42.645344 
 709 	 42.298333 
 710 	 42.333034 
 711 	 42.749448 
 712 	 42.350384 
 713 	 42.367735 
 714 	 42.714747 
 715 	 42.784149 
 716 	 42.402436 
 717 	 42.419787 
 718 	 42.801499 
 719 	 42.419787 
 720 	 42.437137 
 721 	 42.870902 
 722 	 42.870902 
 723 	 42.454488 
 724 	 42.419787 
 725 	 42.818850 
 726 	 42.905603 
 727 	 42.489189 
 728 	 42.506540 
 729 	 42.922953 
 730 	 42.506540 
 731 	 42.523890 
 732 	 42.541241 
 733 	 42.558591 
 734 	 42.541241 
 735 	 42.575942 
 736 	 42.575942 
 737 	 42.888252 
 738 	 43.009706 
 739 	 42.610643 
 740 	 42.610643 
 741 	 42.645344 
 742 	 43.009706 
 743 	 43.148511 
 744 	 42.662695 
 745 	 42.697396 
 746 	 43.027057 
 747 	 43.252614 
 748 	 42.697396 
 749 	 42.714747 
 750 	 43.061758 
 751 	 42.749448 
 752 	 42.749448 
 753 	 42.749448 
 754 	 43.096459 
 755 	 43.165861 
 756 	 42.801499 
 757 	 42.801499 
 758 	 42.853551 
 759 	 43.217913 
 760 	 42.836201 
 761 	 43.287316 
 762 	 43.252614 
 763 	 42.853551 
 764 	 43.339367 
 765 	 42.888252 
 766 	 42.922953 
 767 	 43.287316 
 768 	 43.408770 
 769 	 43.252614 
 770 	 43.269965 
 771 	 43.374068 
 772 	 42.992356 
 773 	 43.009706 
 774 	 43.408770 
 775 	 43.044407 
 776 	 43.027057 
 777 	 43.044407 
 778 	 43.478172 
 779 	 43.564925 
 780 	 43.079109 
 781 	 43.512873 
 782 	 43.478172 
 783 	 43.096459 
 784 	 43.131160 
 785 	 43.148511 
 786 	 43.165861 
 787 	 43.165861 
 788 	 43.564925 
 789 	 43.200563 
 790 	 43.217913 
 791 	 43.217913 
 792 	 43.235264 
 793 	 43.599626 
 794 	 43.252614 
 795 	 43.269965 
 796 	 43.339367 
 797 	 43.322017 
 798 	 43.322017 
 799 	 43.339367 
 800 	 43.755781 
 801 	 43.807833 
 802 	 43.374068 
 803 	 43.391419 
 804 	 43.408770 
 805 	 43.825183 
 806 	 43.426120 
 807 	 43.443471 
 808 	 43.877235 
 809 	 43.460821 
 810 	 43.842534 
 811 	 43.825183 
 812 	 43.755781 
 813 	 43.963988 
 814 	 43.530224 
 815 	 43.564925 
 816 	 43.929287 
 817 	 43.946637 
 818 	 43.599626 
 819 	 43.963988 
 820 	 43.929287 
 821 	 43.616976 
 822 	 43.634327 
 823 	 44.050741 
 824 	 44.102793 
 825 	 43.703729 
 826 	 44.033390 
 827 	 44.137494 
 828 	 43.755781 
 829 	 43.790482 
 830 	 44.172195 
 831 	 43.790482 
 832 	 43.807833 
 833 	 44.172195 
 834 	 44.241597 
 835 	 43.859885 
 836 	 43.877235 
 837 	 44.276298 
 838 	 43.894586 
 839 	 43.911936 
 840 	 44.345701 
 841 	 44.328350 
 842 	 44.311000 
 843 	 43.981339 
 844 	 44.224247 
 845 	 44.415103 
 846 	 44.016040 
 847 	 44.050741 
 848 	 44.415103 
 849 	 44.033390 
 850 	 44.120143 
 851 	 44.449804 
 852 	 44.102793 
 853 	 44.449804 
 854 	 44.154844 
 855 	 44.172195 
 856 	 44.154844 
 857 	 44.623310 
 858 	 44.206896 
 859 	 44.623310 
 860 	 44.241597 
 861 	 44.241597 
 862 	 44.276298 
 863 	 44.432454 
 864 	 44.710063 
 865 	 44.345701 
 866 	 44.762115 
 867 	 44.345701 
 868 	 44.380402 
 869 	 44.363051 
 870 	 44.397752 
 871 	 44.449804 
 872 	 44.866218 
 873 	 44.866218 
 874 	 44.484505 
 875 	 44.866218 
 876 	 44.866218 
 877 	 44.588609 
 878 	 44.970322 
 879 	 45.005023 
 880 	 44.588609 
 881 	 44.588609 
 882 	 45.022373 
 883 	 44.623310 
 884 	 44.952971 
 885 	 45.039724 
 886 	 44.675362 
 887 	 44.692712 
 888 	 45.057074 
 889 	 45.178529 
 890 	 44.762115 
 891 	 45.161178 
 892 	 45.230580 
 893 	 44.814166 
 894 	 44.866218 
 895 	 45.195879 
 896 	 44.866218 
 897 	 44.900919 
 898 	 44.935620 
 899 	 45.265281 
 900 	 44.935620 
 901 	 44.952971 
 902 	 45.386735 
 903 	 44.987672 
 904 	 45.022373 
 905 	 45.057074 
 906 	 45.039724 
 907 	 45.057074 
 908 	 45.091776 
 909 	 45.143827 
 910 	 45.074425 
 911 	 45.560241 
 912 	 45.143827 
 913 	 45.178529 
 914 	 45.195879 
 915 	 45.612293 
 916 	 45.247931 
 917 	 45.230580 
 918 	 45.230580 
 919 	 45.282632 
 920 	 45.282632 
 921 	 45.733747 
 922 	 45.265281 
 923 	 45.716396 
 924 	 45.768448 
 925 	 45.369385 
 926 	 45.438787 
 927 	 45.438787 
 928 	 45.820500 
 929 	 45.473488 
 930 	 45.473488 
 931 	 45.837851 
 932 	 45.508190 
 933 	 45.907253 
 934 	 45.525540 
 935 	 45.542891 
 936 	 45.594942 
 937 	 45.629644 
 938 	 45.907253 
 939 	 45.941954 
 940 	 45.646994 
 941 	 45.699046 
 942 	 45.733747 
 943 	 46.063408 
 944 	 46.011356 
 945 	 46.132810 
 946 	 45.768448 
 947 	 46.184862 
 948 	 45.803149 
 949 	 45.837851 
 950 	 45.855201 
 951 	 46.202213 
 952 	 45.872552 
 953 	 45.907253 
 954 	 45.941954 
 955 	 46.271615 
 956 	 46.375719 
 957 	 46.358368 
 958 	 45.994006 
 959 	 46.445121 
 960 	 46.358368 
 961 	 46.028707 
 962 	 46.080759 
 963 	 46.080759 
 964 	 46.115460 
 965 	 46.167512 
 966 	 46.184862 
 967 	 46.184862 
 968 	 46.531874 
 969 	 46.566575 
 970 	 46.618627 
 971 	 46.271615 
 972 	 46.722730 
 973 	 46.306316 
 974 	 46.740081 
 975 	 46.341017 
 976 	 46.757431 
 977 	 46.427770 
 978 	 46.410420 
 979 	 46.393069 
 980 	 46.445121 
 981 	 46.445121 
 982 	 46.878885 
 983 	 46.427770 
 984 	 46.531874 
 985 	 46.514523 
 986 	 46.549224 
 987 	 46.601276 
 988 	 46.948288 
 989 	 46.601276 
 990 	 46.618627 
 991 	 46.982989 
 992 	 46.930937 
 993 	 47.087092 
 994 	 47.156495 
 995 	 46.722730 
 996 	 46.757431 
 997 	 47.087092 
 998 	 46.757431 
 999 	 46.809483 
 1000 	 46.826834 
 1001 	 47.225897 
 1002 	 46.878885 
 1003 	 47.139144 
 1004 	 46.930937 
 1005 	 47.277949 
 1006 	 47.382052 
 1007 	 46.982989 
 1008 	 46.930937 
 1009 	 47.416754 
 1010 	 47.052391 
 1011 	 47.364702 
 1012 	 47.104443 
 1013 	 47.503507 
 1014 	 47.121794 
 1015 	 47.503507 
 1016 	 47.156495 
 1017 	 47.173845 
 1018 	 47.225897 
 1019 	 47.659662 
 1020 	 47.538208 
 1021 	 47.277949 
 1022 	 47.295299 
 1023 	 47.295299 
 1024 	 47.624961 
 1025 	 47.763765 
 1026 	 47.781116 
 1027 	 47.382052 
 1028 	 47.434104 
 1029 	 47.763765 
 1030 	 47.798466 
 1031 	 47.468805 
 1032 	 47.468805 
 1033 	 47.520857 
 1034 	 47.555558 
 1035 	 47.902570 
 1036 	 47.590259 
 1037 	 47.607610 
 1038 	 47.607610 
 1039 	 47.954622 
 1040 	 47.677012 
 1041 	 47.711714 
 1042 	 48.128128 
 1043 	 48.180179 
 1044 	 47.781116 
 1045 	 48.128128 
 1046 	 47.815817 
 1047 	 47.850518 
 1048 	 47.798466 
 1049 	 48.249582 
 1050 	 47.885219 
 1051 	 47.867869 
 1052 	 48.336335 
 1053 	 47.971972 
 1054 	 47.971972 
 1055 	 48.336335 
 1056 	 48.457789 
 1057 	 48.041375 
 1058 	 48.405737 
 1059 	 48.041375 
 1060 	 48.058725 
 1061 	 48.145478 
 1062 	 48.457789 
 1063 	 48.180179 
 1064 	 48.596593 
 1065 	 48.197530 
 1066 	 48.232231 
 1067 	 48.596593 
 1068 	 48.249582 
 1069 	 48.301633 
 1070 	 48.475139 
 1071 	 48.336335 
 1072 	 48.353685 
 1073 	 48.423088 
 1074 	 48.995657 
 1075 	 48.440438 
 1076 	 48.752749 
 1077 	 48.908904 
 1078 	 48.509840 
 1079 	 48.856852 
 1080 	 48.908904 
 1081 	 48.856852 
 1082 	 48.579243 
 1083 	 48.648645 
 1084 	 48.631295 
 1085 	 48.683346 
 1086 	 48.683346 
 1087 	 48.995657 
 1088 	 49.082410 
 1089 	 49.134462 
 1090 	 48.752749 
 1091 	 49.151812 
 1092 	 49.134462 
 1093 	 48.804800 
 1094 	 48.874203 
 1095 	 48.891553 
 1096 	 49.221215 
 1097 	 49.325318 
 1098 	 48.926255 
 1099 	 48.978306 
 1100 	 49.134462 
 1101 	 49.013007 
 1102 	 49.047709 
 1103 	 49.047709 
 1104 	 49.446772 
 1105 	 49.117111 
 1106 	 49.134462 
 1107 	 49.446772 
 1108 	 49.498824 
 1109 	 49.221215 
 1110 	 49.620278 
 1111 	 49.602927 
 1112 	 49.273266 
 1113 	 49.654979 
 1114 	 49.307967 
 1115 	 49.360019 
 1116 	 49.759083 
 1117 	 49.377370 
 1118 	 49.394720 
 1119 	 49.828485 
 1120 	 49.446772 
 1121 	 49.446772 
 1122 	 49.498824 
 1123 	 49.498824 
 1124 	 49.880537 
 1125 	 50.036692 
 1126 	 50.001991 
 1127 	 49.602927 
 1128 	 49.654979 
 1129 	 50.054043 
 1130 	 49.689680 
 1131 	 50.019342 
 1132 	 50.140796 
 1133 	 49.741732 
 1134 	 49.707031 
 1135 	 49.793784 
 1136 	 50.123445 
 1137 	 50.175497 
 1138 	 50.244899 
 1139 	 49.828485 
 1140 	 50.314302 
 1141 	 50.262250 
 1142 	 50.192848 
 1143 	 50.366353 
 1144 	 50.366353 
 1145 	 49.984640 
 1146 	 50.071393 
 1147 	 50.054043 
 1148 	 50.071393 
 1149 	 50.487808 
 1150 	 50.522509 
 1151 	 50.140796 
 1152 	 50.487808 
 1153 	 50.487808 
 1154 	 50.210198 
 1155 	 50.262250 
 1156 	 50.262250 
 1157 	 50.643963 
 1158 	 50.678664 
 1159 	 50.730716 
 1160 	 50.661313 
 1161 	 50.366353 
 1162 	 50.383704 
 1163 	 50.401055 
 1164 	 50.782768 
 1165 	 50.834819 
 1166 	 50.487808 
 1167 	 50.956273 
 1168 	 50.522509 
 1169 	 50.973624 
 1170 	 50.852170 
 1171 	 50.626612 
 1172 	 50.626612 
 1173 	 50.800118 
 1174 	 51.008325 
 1175 	 50.661313 
 1176 	 50.713365 
 1177 	 51.199182 
 1178 	 50.765417 
 1179 	 50.817469 
 1180 	 50.782768 
 1181 	 50.852170 
 1182 	 51.268584 
 1183 	 50.886871 
 1184 	 50.886871 
 1185 	 51.320636 
 1186 	 50.938923 
 1187 	 50.990975 
 1188 	 51.025676 
 1189 	 51.043026 
 1190 	 51.390038 
 1191 	 51.060377 
 1192 	 51.077728 
 1193 	 51.095078 
 1194 	 51.528843 
 1195 	 51.147130 
 1196 	 51.528843 
 1197 	 51.233883 
 1198 	 51.233883 
 1199 	 51.251234 
 1200 	 51.719700 
 1201 	 51.823803 
 1202 	 51.337987 
 1203 	 51.754401 
 1204 	 51.355337 
 1205 	 51.355337 
 1206 	 51.858504 
 1207 	 51.858504 
 1208 	 51.476791 
 1209 	 51.494142 
 1210 	 51.910556 
 1211 	 51.962608 
 1212 	 51.546194 
 1213 	 51.615596 
 1214 	 51.598245 
 1215 	 51.650297 
 1216 	 52.049361 
 1217 	 51.979958 
 1218 	 51.684998 
 1219 	 52.136114 
 1220 	 51.719700 
 1221 	 52.136114 
 1222 	 51.789102 
 1223 	 51.841154 
 1224 	 52.170815 
 1225 	 52.205516 
 1226 	 51.875855 
 1227 	 51.893205 
 1228 	 52.274919 
 1229 	 51.979958 
 1230 	 52.309620 
 1231 	 51.997309 
 1232 	 52.431074 
 1233 	 52.049361 
 1234 	 52.448424 
 1235 	 52.465775 
 1236 	 52.084062 
 1237 	 52.136114 
 1238 	 52.170815 
 1239 	 52.153464 
 1240 	 52.465775 
 1241 	 52.656632 
