Period 	 T100 	 T0 
120 	 3.740000 	 2.747000 
Point Number 	 Temperature 
 283 	 50.123445 
 284 	 49.776433 
 285 	 49.759083 
 286 	 49.724382 
 287 	 50.088744 
 288 	 49.724382 
 289 	 49.689680 
 290 	 50.123445 
 291 	 50.106095 
 292 	 50.123445 
 293 	 49.654979 
 294 	 49.637629 
 295 	 50.001991 
 296 	 49.949939 
 297 	 49.967290 
 298 	 50.019342 
 299 	 49.897887 
 300 	 49.915238 
 301 	 49.585577 
 302 	 49.967290 
 303 	 49.533525 
 304 	 49.897887 
 305 	 49.516175 
 306 	 49.880537 
 307 	 49.637629 
 308 	 49.516175 
 309 	 49.464123 
 310 	 49.863186 
 311 	 49.429422 
 312 	 49.446772 
 313 	 49.863186 
 314 	 49.828485 
 315 	 49.932589 
 316 	 49.412071 
 317 	 49.377370 
 318 	 49.759083 
 319 	 49.394720 
 320 	 49.689680 
 321 	 49.360019 
 322 	 49.325318 
 323 	 49.307967 
 324 	 49.672330 
 325 	 49.620278 
 326 	 49.290617 
 327 	 49.828485 
 328 	 49.273266 
 329 	 49.255916 
 330 	 49.255916 
 331 	 49.550876 
 332 	 49.203864 
 333 	 49.654979 
 334 	 49.585577 
 335 	 49.533525 
 336 	 49.568226 
 337 	 49.169163 
 338 	 49.151812 
 339 	 49.117111 
 340 	 49.568226 
 341 	 49.550876 
 342 	 49.412071 
 343 	 49.394720 
 344 	 49.099760 
 345 	 49.065059 
 346 	 49.516175 
 347 	 49.446772 
 348 	 49.412071 
 349 	 49.013007 
 350 	 49.065059 
 351 	 49.030358 
 352 	 48.995657 
 353 	 48.978306 
 354 	 49.325318 
 355 	 49.377370 
 356 	 48.960956 
 357 	 49.360019 
 358 	 49.255916 
 359 	 48.960956 
 360 	 49.307967 
 361 	 49.307967 
 362 	 48.926255 
 363 	 49.255916 
 364 	 48.891553 
 365 	 48.891553 
 366 	 48.874203 
 367 	 48.874203 
 368 	 48.839502 
 369 	 48.856852 
 370 	 49.203864 
 371 	 48.839502 
 372 	 49.203864 
 373 	 48.787450 
 374 	 49.134462 
 375 	 49.151812 
 376 	 49.117111 
 377 	 49.151812 
 378 	 48.752749 
 379 	 48.752749 
 380 	 48.752749 
 381 	 48.700697 
 382 	 49.082410 
 383 	 48.752749 
 384 	 49.082410 
 385 	 49.030358 
 386 	 48.718047 
 387 	 49.117111 
 388 	 48.665996 
 389 	 48.665996 
 390 	 49.186513 
 391 	 48.683346 
 392 	 48.648645 
 393 	 48.891553 
 394 	 48.613944 
 395 	 49.047709 
 396 	 48.631295 
 397 	 48.926255 
 398 	 48.631295 
 399 	 48.596593 
 400 	 48.509840 
 401 	 48.908904 
 402 	 48.561892 
 403 	 48.544542 
 404 	 48.544542 
 405 	 48.509840 
 406 	 48.839502 
 407 	 48.509840 
 408 	 48.475139 
 409 	 48.891553 
 410 	 48.752749 
 411 	 48.457789 
 412 	 48.440438 
 413 	 48.839502 
 414 	 48.440438 
 415 	 48.440438 
 416 	 48.423088 
 417 	 48.787450 
 418 	 48.423088 
 419 	 48.423088 
 420 	 48.752749 
 421 	 48.405737 
 422 	 48.371036 
 423 	 48.787450 
 424 	 48.388386 
 425 	 48.336335 
 426 	 48.735398 
 427 	 48.371036 
 428 	 48.752749 
 429 	 48.284283 
 430 	 48.318984 
 431 	 48.683346 
 432 	 48.301633 
 433 	 48.318984 
 434 	 48.613944 
 435 	 48.284283 
 436 	 48.284283 
 437 	 48.665996 
 438 	 48.596593 
 439 	 48.249582 
 440 	 48.665996 
 441 	 48.665996 
 442 	 48.596593 
 443 	 48.197530 
 444 	 48.631295 
 445 	 48.197530 
 446 	 48.492490 
 447 	 48.197530 
 448 	 48.613944 
 449 	 48.232231 
 450 	 48.509840 
 451 	 48.197530 
 452 	 48.162829 
 453 	 48.162829 
 454 	 48.527191 
 455 	 48.145478 
 456 	 48.162829 
 457 	 48.544542 
 458 	 48.475139 
 459 	 48.128128 
 460 	 48.110777 
 461 	 48.527191 
 462 	 48.423088 
 463 	 48.145478 
 464 	 48.093426 
 465 	 48.423088 
 466 	 48.093426 
 467 	 48.093426 
 468 	 48.475139 
 469 	 48.093426 
 470 	 48.076076 
 471 	 48.527191 
 472 	 48.475139 
 473 	 48.076076 
 474 	 48.076076 
 475 	 48.492490 
 476 	 48.388386 
 477 	 48.058725 
 478 	 48.006673 
 479 	 48.440438 
 480 	 48.371036 
 481 	 48.058725 
 482 	 48.041375 
 483 	 48.405737 
 484 	 48.024024 
 485 	 48.006673 
 486 	 48.371036 
 487 	 48.024024 
 488 	 48.024024 
 489 	 48.024024 
 490 	 48.371036 
 491 	 48.353685 
 492 	 47.971972 
 493 	 47.989323 
 494 	 47.954622 
 495 	 47.937271 
 496 	 48.388386 
 497 	 48.301633 
 498 	 47.971972 
 499 	 48.249582 
 500 	 47.937271 
 501 	 47.954622 
 502 	 48.266932 
 503 	 48.284283 
 504 	 47.937271 
 505 	 47.937271 
 506 	 48.284283 
 507 	 48.371036 
 508 	 47.919921 
 509 	 47.919921 
 510 	 47.919921 
 511 	 48.232231 
 512 	 48.353685 
 513 	 48.232231 
 514 	 47.885219 
 515 	 47.885219 
 516 	 47.867869 
 517 	 47.885219 
 518 	 47.885219 
 519 	 48.214880 
 520 	 47.919921 
 521 	 47.885219 
 522 	 48.232231 
 523 	 47.867869 
 524 	 48.266932 
 525 	 48.162829 
 526 	 47.885219 
 527 	 48.197530 
 528 	 47.867869 
 529 	 47.885219 
 530 	 47.867869 
 531 	 48.232231 
 532 	 47.850518 
 533 	 47.885219 
 534 	 47.885219 
 535 	 47.833168 
 536 	 48.180179 
 537 	 48.232231 
 538 	 47.885219 
 539 	 47.867869 
 540 	 47.850518 
 541 	 48.266932 
 542 	 48.145478 
 543 	 47.885219 
 544 	 47.850518 
 545 	 47.867869 
 546 	 47.850518 
 547 	 48.266932 
 548 	 48.145478 
 549 	 47.867869 
 550 	 47.833168 
 551 	 47.867869 
 552 	 47.833168 
 553 	 48.232231 
 554 	 47.850518 
 555 	 48.249582 
 556 	 48.232231 
 557 	 48.284283 
 558 	 47.815817 
 559 	 48.232231 
 560 	 48.214880 
 561 	 47.867869 
 562 	 47.833168 
 563 	 47.850518 
 564 	 48.180179 
 565 	 47.867869 
 566 	 47.850518 
 567 	 47.850518 
 568 	 48.232231 
 569 	 48.162829 
 570 	 47.867869 
 571 	 47.867869 
 572 	 48.180179 
 573 	 48.284283 
 574 	 48.214880 
 575 	 47.885219 
 576 	 48.266932 
 577 	 48.423088 
 578 	 48.145478 
 579 	 48.162829 
 580 	 47.867869 
 581 	 48.353685 
 582 	 47.867869 
 583 	 47.867869 
 584 	 47.885219 
 585 	 47.850518 
 586 	 48.266932 
 587 	 48.197530 
 588 	 48.214880 
 589 	 47.902570 
 590 	 47.885219 
 591 	 47.885219 
 592 	 48.266932 
 593 	 48.093426 
 594 	 47.919921 
 595 	 48.336335 
 596 	 47.885219 
 597 	 47.867869 
 598 	 48.336335 
 599 	 48.336335 
 600 	 48.301633 
 601 	 48.145478 
 602 	 47.850518 
 603 	 48.214880 
 604 	 48.214880 
 605 	 48.284283 
 606 	 48.318984 
 607 	 48.318984 
 608 	 48.284283 
 609 	 47.919921 
 610 	 48.266932 
 611 	 48.353685 
 612 	 48.353685 
 613 	 48.318984 
 614 	 48.336335 
 615 	 47.989323 
 616 	 47.971972 
 617 	 47.954622 
 618 	 48.371036 
 619 	 47.954622 
 620 	 47.954622 
 621 	 47.954622 
 622 	 47.971972 
 623 	 48.371036 
 624 	 48.284283 
 625 	 48.371036 
 626 	 47.989323 
 627 	 48.371036 
 628 	 48.388386 
 629 	 47.989323 
 630 	 47.971972 
 631 	 48.371036 
 632 	 47.989323 
 633 	 47.919921 
 634 	 48.371036 
 635 	 48.353685 
 636 	 48.388386 
 637 	 48.024024 
 638 	 48.006673 
 639 	 48.041375 
 640 	 48.353685 
 641 	 48.041375 
 642 	 48.353685 
 643 	 48.440438 
 644 	 48.388386 
 645 	 48.405737 
 646 	 48.492490 
 647 	 48.093426 
 648 	 48.076076 
 649 	 48.353685 
 650 	 48.457789 
 651 	 48.093426 
 652 	 48.631295 
 653 	 48.475139 
 654 	 48.440438 
 655 	 48.076076 
 656 	 48.110777 
 657 	 48.110777 
 658 	 48.683346 
 659 	 48.145478 
 660 	 48.145478 
 661 	 48.509840 
 662 	 48.509840 
 663 	 48.509840 
 664 	 48.162829 
 665 	 48.561892 
 666 	 48.145478 
 667 	 48.613944 
 668 	 48.544542 
 669 	 48.423088 
 670 	 48.214880 
 671 	 48.214880 
 672 	 48.648645 
 673 	 48.197530 
 674 	 48.735398 
 675 	 48.648645 
 676 	 48.613944 
 677 	 48.596593 
 678 	 48.266932 
 679 	 48.266932 
 680 	 48.301633 
 681 	 48.284283 
 682 	 48.266932 
 683 	 48.752749 
 684 	 48.301633 
 685 	 48.665996 
 686 	 48.301633 
 687 	 48.318984 
 688 	 48.353685 
 689 	 48.353685 
 690 	 48.891553 
 691 	 48.752749 
 692 	 48.700697 
 693 	 48.718047 
 694 	 48.787450 
 695 	 48.631295 
 696 	 48.388386 
 697 	 48.440438 
 698 	 48.388386 
 699 	 48.423088 
 700 	 48.856852 
 701 	 48.908904 
 702 	 48.440438 
 703 	 48.804800 
 704 	 48.891553 
 705 	 49.013007 
 706 	 48.475139 
 707 	 48.475139 
 708 	 48.492490 
 709 	 48.492490 
 710 	 48.891553 
 711 	 48.891553 
 712 	 48.874203 
 713 	 48.561892 
 714 	 48.544542 
 715 	 49.099760 
 716 	 48.874203 
 717 	 48.926255 
 718 	 48.891553 
 719 	 48.596593 
 720 	 48.596593 
 721 	 48.613944 
 722 	 48.613944 
 723 	 48.648645 
 724 	 48.978306 
 725 	 49.013007 
 726 	 48.943605 
 727 	 48.665996 
 728 	 48.665996 
 729 	 48.665996 
 730 	 48.718047 
 731 	 48.683346 
 732 	 48.718047 
 733 	 48.752749 
 734 	 48.700697 
 735 	 49.151812 
 736 	 49.151812 
 737 	 49.117111 
 738 	 48.804800 
 739 	 48.700697 
 740 	 48.787450 
 741 	 48.804800 
 742 	 48.822151 
 743 	 48.822151 
 744 	 49.186513 
 745 	 48.839502 
 746 	 48.839502 
 747 	 49.290617 
 748 	 49.290617 
 749 	 49.238565 
 750 	 49.221215 
 751 	 48.908904 
 752 	 48.908904 
 753 	 48.926255 
 754 	 48.926255 
 755 	 48.943605 
 756 	 48.908904 
 757 	 49.360019 
 758 	 49.342669 
 759 	 49.342669 
 760 	 49.013007 
 761 	 48.995657 
 762 	 49.394720 
 763 	 49.030358 
 764 	 49.047709 
 765 	 49.030358 
 766 	 49.065059 
 767 	 49.464123 
 768 	 49.099760 
 769 	 49.099760 
 770 	 49.134462 
 771 	 49.117111 
 772 	 49.516175 
 773 	 49.151812 
 774 	 49.151812 
 775 	 49.151812 
 776 	 49.151812 
 777 	 49.620278 
 778 	 49.620278 
 779 	 49.550876 
 780 	 49.568226 
 781 	 49.550876 
 782 	 49.550876 
 783 	 49.550876 
 784 	 49.585577 
 785 	 49.568226 
 786 	 49.273266 
 787 	 49.290617 
 788 	 49.342669 
 789 	 49.377370 
 790 	 49.325318 
 791 	 49.342669 
 792 	 49.394720 
 793 	 49.394720 
 794 	 49.377370 
 795 	 49.689680 
 796 	 49.412071 
 797 	 49.446772 
 798 	 49.429422 
 799 	 49.481473 
 800 	 49.897887 
 801 	 49.464123 
 802 	 49.845836 
 803 	 49.932589 
 804 	 49.498824 
 805 	 49.516175 
 806 	 49.550876 
 807 	 49.533525 
 808 	 49.932589 
 809 	 49.897887 
 810 	 49.932589 
 811 	 49.602927 
 812 	 49.915238 
 813 	 49.654979 
 814 	 49.602927 
 815 	 49.654979 
 816 	 50.071393 
 817 	 49.672330 
 818 	 49.689680 
 819 	 49.724382 
 820 	 50.071393 
 821 	 50.088744 
 822 	 49.741732 
 823 	 49.759083 
 824 	 49.759083 
 825 	 50.210198 
 826 	 50.210198 
 827 	 50.123445 
 828 	 49.845836 
 829 	 49.828485 
 830 	 49.828485 
 831 	 49.863186 
 832 	 49.897887 
 833 	 49.932589 
 834 	 49.897887 
 835 	 50.314302 
 836 	 50.314302 
 837 	 50.296951 
 838 	 49.967290 
 839 	 49.984640 
 840 	 50.001991 
 841 	 49.967290 
 842 	 50.366353 
 843 	 50.001991 
 844 	 50.453106 
 845 	 50.036692 
 846 	 50.088744 
 847 	 50.539859 
 848 	 50.106095 
 849 	 50.140796 
 850 	 50.522509 
 851 	 50.106095 
 852 	 50.522509 
 853 	 50.505158 
 854 	 50.210198 
 855 	 50.175497 
 856 	 50.591911 
 857 	 50.557210 
 858 	 50.227549 
 859 	 50.244899 
 860 	 50.626612 
 861 	 50.609262 
 862 	 50.314302 
 863 	 50.296951 
 864 	 50.314302 
 865 	 50.661313 
 866 	 50.661313 
 867 	 50.366353 
 868 	 50.401055 
 869 	 50.765417 
 870 	 50.730716 
 871 	 50.418405 
 872 	 50.435756 
 873 	 50.852170 
 874 	 50.730716 
 875 	 50.453106 
 876 	 50.505158 
 877 	 50.817469 
 878 	 50.505158 
 879 	 50.522509 
 880 	 50.834819 
 881 	 50.539859 
 882 	 50.539859 
 883 	 50.938923 
 884 	 50.591911 
 885 	 50.591911 
 886 	 50.938923 
 887 	 50.609262 
 888 	 50.643963 
 889 	 50.643963 
 890 	 50.696015 
 891 	 50.990975 
 892 	 50.696015 
 893 	 51.285935 
 894 	 50.748066 
 895 	 50.730716 
 896 	 50.748066 
 897 	 51.147130 
 898 	 50.800118 
 899 	 51.164481 
 900 	 50.765417 
 901 	 50.817469 
 902 	 51.147130 
 903 	 51.233883 
 904 	 50.834819 
 905 	 50.869521 
 906 	 51.216532 
 907 	 50.904222 
 908 	 51.268584 
 909 	 51.268584 
 910 	 50.938923 
 911 	 51.494142 
 912 	 51.285935 
 913 	 50.973624 
 914 	 51.442090 
 915 	 51.251234 
 916 	 51.025676 
 917 	 51.285935 
 918 	 51.390038 
 919 	 51.060377 
 920 	 51.095078 
 921 	 51.442090 
 922 	 51.129779 
 923 	 51.112429 
 924 	 51.598245 
 925 	 51.459441 
 926 	 51.459441 
 927 	 51.528843 
 928 	 51.199182 
 929 	 51.528843 
 930 	 51.199182 
 931 	 51.233883 
 932 	 51.199182 
 933 	 51.251234 
 934 	 51.251234 
 935 	 51.285935 
 936 	 51.615596 
 937 	 51.285935 
 938 	 51.268584 
 939 	 51.667648 
 940 	 51.355337 
 941 	 51.355337 
 942 	 51.684998 
 943 	 51.372688 
 944 	 51.355337 
 945 	 51.737050 
 946 	 51.424739 
 947 	 51.858504 
 948 	 51.858504 
 949 	 51.459441 
 950 	 51.476791 
 951 	 51.459441 
 952 	 51.494142 
 953 	 51.875855 
 954 	 51.528843 
 955 	 52.084062 
 956 	 51.875855 
 957 	 51.563544 
 958 	 51.945257 
 959 	 51.598245 
 960 	 51.997309 
 961 	 51.945257 
 962 	 51.598245 
 963 	 52.049361 
 964 	 51.962608 
 965 	 51.650297 
 966 	 52.032010 
 967 	 51.667648 
 968 	 52.101413 
 969 	 52.049361 
 970 	 51.719700 
 971 	 51.702349 
 972 	 52.032010 
 973 	 52.084062 
 974 	 52.188166 
 975 	 51.823803 
 976 	 51.789102 
 977 	 52.205516 
 978 	 51.789102 
 979 	 52.205516 
 980 	 51.841154 
 981 	 52.292269 
 982 	 51.841154 
 983 	 51.875855 
 984 	 51.858504 
 985 	 51.893205 
 986 	 52.188166 
 987 	 51.910556 
 988 	 52.344321 
 989 	 52.361672 
 990 	 51.962608 
 991 	 51.962608 
 992 	 52.170815 
 993 	 52.032010 
 994 	 52.344321 
 995 	 52.014660 
 996 	 52.379022 
 997 	 52.032010 
 998 	 52.032010 
 999 	 52.431074 
 1000 	 52.066711 
 1001 	 52.084062 
 1002 	 52.118763 
 1003 	 52.101413 
 1004 	 52.691333 
 1005 	 52.535177 
 1006 	 52.604580 
 1007 	 52.136114 
 1008 	 52.170815 
 1009 	 52.517827 
 1010 	 52.170815 
 1011 	 52.621930 
 1012 	 52.500476 
 1013 	 52.222867 
 1014 	 52.448424 
 1015 	 52.569879 
 1016 	 52.569879 
 1017 	 52.691333 
 1018 	 52.274919 
 1019 	 52.257568 
 1020 	 52.691333 
 1021 	 52.621930 
 1022 	 52.292269 
 1023 	 52.691333 
 1024 	 52.344321 
 1025 	 52.326970 
 1026 	 52.656632 
 1027 	 52.326970 
 1028 	 52.726034 
 1029 	 52.656632 
 1030 	 52.361672 
 1031 	 52.379022 
 1032 	 52.379022 
 1033 	 52.379022 
 1034 	 52.413723 
 1035 	 52.830138 
 1036 	 52.413723 
 1037 	 52.413723 
 1038 	 52.413723 
 1039 	 52.465775 
 1040 	 52.465775 
 1041 	 52.483126 
 1042 	 52.465775 
 1043 	 52.847488 
 1044 	 52.812787 
 1045 	 52.500476 
 1046 	 52.483126 
 1047 	 52.812787 
 1048 	 52.517827 
 1049 	 52.899540 
 1050 	 52.899540 
 1051 	 52.569879 
 1052 	 52.552528 
 1053 	 52.899540 
 1054 	 52.587229 
 1055 	 52.916891 
 1056 	 52.604580 
 1057 	 52.587229 
 1058 	 53.003644 
 1059 	 52.916891 
 1060 	 52.621930 
 1061 	 53.003644 
 1062 	 52.639281 
 1063 	 52.621930 
 1064 	 52.986293 
 1065 	 52.621930 
 1066 	 53.055695 
 1067 	 53.090396 
 1068 	 52.673982 
 1069 	 52.708683 
 1070 	 52.691333 
 1071 	 53.125098 
 1072 	 53.090396 
 1073 	 52.726034 
 1074 	 52.726034 
 1075 	 53.090396 
 1076 	 52.726034 
 1077 	 53.020994 
 1078 	 53.090396 
 1079 	 52.743385 
 1080 	 52.743385 
 1081 	 52.760735 
 1082 	 52.795436 
 1083 	 52.760735 
 1084 	 53.142448 
 1085 	 52.795436 
 1086 	 52.795436 
 1087 	 52.778086 
 1088 	 52.812787 
 1089 	 52.795436 
 1090 	 53.159799 
 1091 	 53.159799 
 1092 	 52.830138 
 1093 	 52.812787 
 1094 	 53.194500 
 1095 	 52.864839 
 1096 	 52.830138 
 1097 	 53.229201 
 1098 	 53.194500 
 1099 	 52.882189 
 1100 	 52.899540 
 1101 	 52.864839 
 1102 	 53.229201 
 1103 	 52.916891 
 1104 	 52.916891 
 1105 	 52.882189 
 1106 	 53.211851 
 1107 	 52.899540 
 1108 	 53.333305 
 1109 	 53.281253 
 1110 	 52.934241 
 1111 	 52.916891 
 1112 	 52.951592 
 1113 	 52.899540 
 1114 	 52.934241 
 1115 	 52.986293 
 1116 	 52.951592 
 1117 	 52.986293 
 1118 	 52.951592 
 1119 	 52.934241 
 1120 	 52.986293 
 1121 	 52.986293 
 1122 	 52.986293 
 1123 	 53.003644 
 1124 	 53.368006 
 1125 	 52.986293 
 1126 	 52.986293 
 1127 	 53.402707 
 1128 	 53.038345 
 1129 	 52.986293 
 1130 	 53.420058 
 1131 	 53.350655 
 1132 	 53.020994 
 1133 	 53.489460 
 1134 	 53.454759 
 1135 	 53.003644 
 1136 	 53.055695 
 1137 	 53.472110 
 1138 	 53.333305 
 1139 	 53.073046 
 1140 	 53.020994 
 1141 	 53.368006 
 1142 	 53.402707 
 1143 	 53.038345 
 1144 	 53.073046 
 1145 	 53.489460 
 1146 	 53.420058 
 1147 	 53.055695 
 1148 	 53.055695 
 1149 	 53.055695 
 1150 	 53.073046 
 1151 	 53.073046 
 1152 	 53.055695 
 1153 	 53.107747 
 1154 	 53.073046 
 1155 	 53.038345 
 1156 	 53.073046 
 1157 	 53.055695 
 1158 	 53.489460 
 1159 	 53.055695 
 1160 	 53.090396 
 1161 	 53.090396 
 1162 	 53.055695 
 1163 	 53.038345 
 1164 	 53.489460 
 1165 	 53.454759 
 1166 	 53.107747 
 1167 	 53.090396 
 1168 	 53.073046 
 1169 	 53.055695 
 1170 	 53.454759 
 1171 	 53.385357 
 1172 	 53.073046 
 1173 	 53.073046 
 1174 	 53.073046 
 1175 	 53.038345 
 1176 	 53.489460 
 1177 	 53.489460 
 1178 	 53.281253 
 1179 	 53.090396 
 1180 	 53.073046 
 1181 	 53.454759 
 1182 	 53.055695 
 1183 	 53.402707 
 1184 	 53.090396 
 1185 	 53.055695 
 1186 	 53.090396 
 1187 	 53.489460 
 1188 	 53.125098 
 1189 	 53.073046 
 1190 	 53.090396 
 1191 	 53.090396 
 1192 	 53.420058 
 1193 	 53.125098 
 1194 	 53.073046 
 1195 	 53.055695 
 1196 	 53.506811 
 1197 	 53.194500 
 1198 	 53.073046 
 1199 	 53.402707 
 1200 	 53.020994 
 1201 	 53.090396 
 1202 	 53.073046 
 1203 	 53.090396 
 1204 	 53.073046 
 1205 	 53.090396 
 1206 	 53.385357 
 1207 	 53.420058 
 1208 	 53.472110 
 1209 	 53.506811 
 1210 	 53.506811 
 1211 	 53.090396 
 1212 	 53.489460 
 1213 	 53.055695 
 1214 	 53.454759 
 1215 	 53.055695 
 1216 	 53.454759 
 1217 	 53.038345 
 1218 	 53.038345 
 1219 	 53.420058 
 1220 	 53.038345 
 1221 	 53.073046 
 1222 	 53.055695 
 1223 	 53.073046 
 1224 	 53.055695 
 1225 	 53.420058 
 1226 	 53.038345 
 1227 	 53.020994 
 1228 	 53.020994 
 1229 	 53.454759 
 1230 	 53.420058 
 1231 	 53.315954 
 1232 	 53.038345 
 1233 	 53.038345 
 1234 	 53.020994 
 1235 	 53.038345 
 1236 	 53.593564 
 1237 	 53.472110 
 1238 	 53.020994 
 1239 	 52.986293 
 1240 	 53.420058 
 1241 	 53.402707 
